id,doc_id,question
627de453-04a9-4480-92bb-6e6239fa1e0b,455fbb93-7d03-4658-8637-5c5362de5497,"What are the consequences for an employer who allows a domestic worker to work without the employer's knowledge, as mentioned in the provided document?"
679fc70d-ed01-42c2-aea1-8f130fac5c83,455fbb93-7d03-4658-8637-5c5362de5497,"In the case of a non-default termination of a domestic worker's employment contract, what notice period should be observed by either party, according to the MOHRE FAQ document?"
74991fc6-21be-434b-93b5-c17046d7369a,455fbb93-7d03-4658-8637-5c5362de5497,"If a domestic worker's employment contract expires and is not renewed, can the employer still require the worker to work until a new contract is signed, based on the information provided in the MOHRE FAQ document?"
cb14f989-4675-4981-9dd3-fe00bb756f88,455fbb93-7d03-4658-8637-5c5362de5497,"According to the MOHRE FAQ document, under what circumstances can an employer terminate a domestic worker's employment contract without giving notice?"
c62dda6c-8b69-4a14-abab-778483d6ec54,455fbb93-7d03-4658-8637-5c5362de5497,"If a domestic worker's work permit renewal is denied for reasons beyond the employer's control, can the employer still terminate the worker's employment contract, as per the information in the MOHRE FAQ document?"
04897a44-8dd9-4d2e-93c1-2c6c4ebaf909,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"I am a domestic worker in the UAE and I have left my employer's house without their knowledge. I want to find a new job, but I'm concerned about the consequences. What should I do to avoid any legal issues?"
57a2bed0-8680-46d4-82c3-9374d56e4b6e,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker files a labor complaint against their employer, how much time do they have to file a temporary work permit to work for a new employer?"
7cd671b0-9e4c-4bda-b182-e7da911bc0c9,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have been working for my employer for more than two years. My employer wants to terminate my contract without giving me the notice period as specified in the employment contract. What are my rights in this situation?
9f4a91fa-cca7-44e2-927d-1ff840be1f22,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"I am a domestic worker and I have been working for my employer for less than two years. My employer has not paid me for the last three months. I want to file a labor complaint, but I'm not sure if I need to provide any specific documents. What should I do?"
f0c49510-460a-468c-b7a8-b96890f9ade9,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have been working for my employer for more than two years. My employer has not provided me with adequate housing and subsistence as required by law. What are my options for resolving this issue?
4db08a87-12c1-4a68-8ca8-40f61ed704cf,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"As an employer, if a domestic worker leaves my employment without my knowledge, what are the requirements for me to take if I want to file a labor complaint against them?"
a7b12f5d-43d4-438f-bf71-10b70f17c668,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker files a labor complaint against me, how long do they have to file it after the termination of the employment contract?"
6da6dcc4-52c6-447a-ba3a-aa3cdb114755,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker is found to be working without my knowledge, what are the consequences for both the worker and me as the employer?"
f8ab935d-f2d2-4c49-9641-fbdc109f0336,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"As an employer, if I want to cancel a domestic worker's work permit due to a labor dispute, what are the steps I need to follow according to the UAE labor law?"
1ae4f40c-b554-43b6-a2f5-11e943a79ca4,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker is referred to the judiciary due to a labor complaint, how long do they have to file a labor complaint with the competent court?"
655c503f-6add-4ec3-89a5-7b82b9ce6609,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"A domestic worker has been working without the employer's knowledge. According to the provided document, what are the consequences for the employer in this situation?"
8ccee6ba-0aff-4f33-9633-7580f7764d91,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker abandons their work without the employer's knowledge, how much time do they have to file a labor complaint according to the document?"
934cc7bb-9746-42ee-a28d-a1b7c8e1d105,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"A domestic worker has filed a labor complaint against their employer. According to the document, what are the requirements they must comply with if their complaint is referred to the judiciary?"
a4642dc5-c7b3-4023-be78-d886d3db6817,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,"If a domestic worker wishes to join another employer while their labor complaint is being processed, what temporary work permit should they apply for according to the document?"
8231bdef-e7a3-48f9-a658-bc2faa7d0517,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker in UAE and I have left my employer's house without their knowledge. I want to find a new job but I'm not sure if I can legally work until my labor complaint is resolved. Can you clarify the rules regarding temporary work permits for domestic workers in this situation?
587e5b16-c7f4-4a13-97fb-f6d751a8dd20,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have filed a labor complaint against my employer. I have been asked to provide a temporary work permit to work for a new employer while my case is being resolved. How can I obtain this permit and what are the necessary steps?
0fdde2a9-eb49-47fd-996b-870dd8d3bb33,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have been working for my employer for more than two years. I want to terminate the employment contract but I'm not sure if I need to follow the non-default termination procedures mentioned in Article 19. Can you explain the requirements for terminating a domestic worker's employment contract in UAE?
29e02a47-e356-4da0-8add-dcb35d77d5f4,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have been working for my employer for less than two years. My employer has not paid me for the last three months and I want to file a labor complaint. How much time do I have to file the complaint after the termination of the employment contract?
da76370c-8c52-4ae7-8578-6b5c6d6cc2c4,6dbb979d-9ffc-4d96-942b-aff2a2289ec5,I am a domestic worker and I have been working for my employer for more than two years. I have been asked to work overtime without additional pay. Is this legal according to UAE labor laws and what are my rights in this situation?
2d4a1ca4-cff3-4a90-9a05-cfabb68571f2,22c68361-ffc3-4638-bc33-36e666a9ada3,"As an employer, I have a domestic worker who has been working without my knowledge. According to the provided documents, what are the consequences for the worker if I decide to terminate the employment contract without notice?"
6fa6314c-dd28-42ec-bd5c-c1962a7e9c5b,22c68361-ffc3-4638-bc33-36e666a9ada3,"If I, as an employer, require a non-competition clause in the employment contract with my domestic worker, what are the maximum time, place, and type of work restrictions I can specify to protect my legitimate business interests?"
f764e1a1-f78b-40a4-9670-003cd4c6ba5f,22c68361-ffc3-4638-bc33-36e666a9ada3,"I am an employer considering terminating a domestic worker's contract without cause. According to the documents, what compensation should I pay the worker if I decide to terminate the contract without notice?"
f170e797-b3fa-430f-b749-2661b6c5fc14,22c68361-ffc3-4638-bc33-36e666a9ada3,"If a domestic worker leaves the UAE without abiding by the provisions of Article 18, what is the penalty they face in terms of work permit restrictions in the future?"
a805b150-c684-4cb4-82ca-a8dfe7b752a4,22c68361-ffc3-4638-bc33-36e666a9ada3,"As an employer, I am concerned about the non-competition clause in the employment contract with my domestic worker. If the worker violates this clause, how long do I have to file a claim against them?"
b608ec99-20e9-4413-b4b5-58409a3181fd,22c68361-ffc3-4638-bc33-36e666a9ada3,"As an HR manager, I am reviewing a domestic worker's contract and noticed a non-default termination clause. In what circumstances can the employment contract of a domestic worker be terminated according to UAE labor laws?"
c61796d0-6a83-436e-8e22-1a3f8df68f46,22c68361-ffc3-4638-bc33-36e666a9ada3,"In the case of a domestic worker leaving the UAE without notice, what are the consequences for the worker regarding work permits in the future?"
a18e8698-d4c3-4a68-9569-7bae160b7cec,22c68361-ffc3-4638-bc33-36e666a9ada3,"If a domestic worker has knowledge of the employer's clients or work secrets, can the employer legally require a non-competition clause in the employment contract? If so, what are the maximum time, place, and type of work restrictions for this clause?"
7c868d4b-96f0-4112-9e5e-336ed5585857,22c68361-ffc3-4638-bc33-36e666a9ada3,"If an employer terminates a domestic worker's contract in violation of UAE labor laws, can the non-competition clause in the employment contract still be enforced?"
216c40eb-650d-4655-8ca0-759ea527a8ec,22c68361-ffc3-4638-bc33-36e666a9ada3,"What are the rules and procedures for excluding certain job categories, skill levels, or workers from the condition of not granting a work permit after leaving the UAE without notice?"
e6f0070f-9601-4e31-ad16-7867fd18347b,22c68361-ffc3-4638-bc33-36e666a9ada3,I am a domestic worker in the UAE and I have been working without my employer's knowledge. What are the consequences for me and my employer according to the labor law?
ec787ec4-589b-43a8-80cd-550b7724d1c1,22c68361-ffc3-4638-bc33-36e666a9ada3,"If I, as a domestic worker, leave my job without giving the required notice period, what penalties might I face according to Article 5 of the labor law?"
6e6dd865-f509-4bd3-a292-80ef3fd30b47,22c68361-ffc3-4638-bc33-36e666a9ada3,I am a domestic worker and my employer wants me to sign a non-competition clause in my contract. How long can this clause last according to Article 10 of the labor law?
57fc1835-d344-4801-b0b7-3cdb707c549c,22c68361-ffc3-4638-bc33-36e666a9ada3,"As a domestic worker, if I violate the non-competition clause in my contract, how long do I have to wait before my employer can file a claim against me according to Article 10 of the labor law?"
d447f3b2-93b1-43cb-ad97-f75b36fe61c3,22c68361-ffc3-4638-bc33-36e666a9ada3,"A domestic worker in the UAE has been working without the employer's knowledge. In this scenario, what are the potential consequences for the employer according to Article 19 of the UAE labor law?"
fb370110-0033-460b-9b71-56a877d3a209,22c68361-ffc3-4638-bc33-36e666a9ada3,"If a domestic worker leaves the UAE without abiding by the provisions of Article 19, what is the consequence for their ability to work in the UAE for the next year?"
214a180c-ebc6-4c54-8b81-d9c6d25bb28f,22c68361-ffc3-4638-bc33-36e666a9ada3,"In the case of a domestic worker, what is the maximum non-competition period allowed after the expiry of the contract, as per Article 10 of the UAE labor law?"
9d3fe666-fd0b-4934-a757-4a01fa344ffe,22c68361-ffc3-4638-bc33-36e666a9ada3,"If a domestic worker violates the non-competition clause specified in the employment contract, what is the maximum time limit for the employer to file a claim against the worker, as per Article 10 of the UAE labor law?"
44ff6212-c6ff-4d54-a42d-2971747af93a,a643ee27-8b85-4395-94ee-92b4397c22a4,"If a domestic worker is found working without the employer's knowledge, what are the consequences for the employer according to Article 19 of the UAE labor law?"
